Order,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice,House_Age,Street_Pave,Central Air_Y,SalePrice_Log,Target
1566,914467050,60,RL,68.0,0.10327719390797872,None,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0.0,910.0,910.0,GasA,Ex,SBrkr,910,910,0,0.6261925031052701,0.0,0.0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,1996.0,Unf,3.0,816.0,TA,TA,Y,318,32,0,0,0,0,None,None,None,0,9,2008,WD ,Normal,213000,12,1,1,12.269052139516223,1
1727,528188160,120,RL,48.0,-0.8234932380735973,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,Wd Shng,Stone,235.0,4,TA,PConc,Gd,TA,No,GLQ,1000.0,Unf,0.0,405.0,1405.0,GasA,Ex,SBrkr,1405,0,0,-0.17991820001318912,1.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2003.0,RFn,2.0,478.0,TA,TA,Y,136,36,0,0,0,0,None,None,None,0,3,2007,WD ,Normal,200000,4,1,1,12.206077645517674,1
1266,535427070,20,RL,313.0,2.0736139217376612,None,IR2,HLS,AllPub,Inside,Mod,NAmes,PosA,Norm,1Fam,1Story,7,7,1960,2007,Flat,Tar&Grv,Wd Sdng,Wd Sdng,None,0.0,3,TA,CBlock,Gd,TA,Gd,GLQ,425.0,Unf,0.0,160.0,585.0,GasA,Ex,SBrkr,2069,0,0,1.1098589249763455,1.0,0.0,2,0,4,1,Gd,9,Typ,1,Gd,Attchd,1960.0,RFn,2.0,505.0,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,11,2008,WD ,Normal,242000,48,1,1,12.396697137361691,1
484,528275070,60,RL,68.0,-0.1643799941194872,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,TA,PConc,Gd,TA,No,GLQ,300.0,Unf,0.0,652.0,952.0,GasA,Ex,SBrkr,980,1276,0,1.4730943502369525,0.0,0.0,2,1,4,1,Gd,8,Typ,1,TA,BuiltIn,2000.0,Fin,2.0,554.0,TA,TA,Y,224,54,0,0,0,0,None,None,None,0,4,2009,WD ,Normal,236000,9,1,1,12.371591321286905,1
916,909253010,50,RL,57.0,-0.3112056888378798,None,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,6,6,1928,1950,Gable,CompShg,BrkFace,Stone,None,0.0,3,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,896.0,896.0,GasA,Gd,SBrkr,1172,741,0,0.806838998020973,0.0,0.0,1,1,3,1,TA,9,Typ,1,TA,Detchd,1929.0,Unf,2.0,342.0,Fa,Fa,Y,0,0,0,0,0,0,None,None,None,0,3,2009,WD ,Normal,177000,81,1,1,12.083910661257521,1
989,924100060,60,RL,70.0,0.03289106863068946,None,IR1,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,2Story,5,7,1969,1969,Gable,CompShg,VinylSd,VinylSd,BrkFace,178.0,4,Ex,CBlock,TA,TA,Gd,BLQ,496.0,LwQ,288.0,0.0,784.0,GasA,Ex,SBrkr,784,848,0,0.2610146424154621,0.0,0.0,1,1,4,1,TA,7,Typ,1,TA,Attchd,1969.0,RFn,2.0,898.0,TA,TA,Y,0,173,368,0,0,0,None,MnPrv,None,0,4,2009,WD ,Normal,173000,40,1,1,12.06105265381003,1
1787,528435070,20,RL,85.0,-0.02135253887642891,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Stone,410.0,4,TA,PConc,Gd,Gd,Av,Unf,0.0,Unf,0.0,1588.0,1588.0,GasA,Ex,SBrkr,1588,0,0,0.1755474835306134,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2006.0,RFn,3.0,825.0,TA,TA,Y,144,45,0,0,0,0,None,None,None,0,12,2007,WD ,Normal,227000,1,1,1,12.33270970174018,1
1538,909282030,50,RL,68.0,0.4652968939007819,None,IR1,Lvl,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,1.5Fin,8,9,1935,1997,Gable,CompShg,Stucco,Stucco,BrkFace,632.0,3,Gd,CBlock,TA,TA,Mn,Rec,192.0,Unf,0.0,536.0,728.0,GasA,Ex,SBrkr,1968,1479,0,3.7865349464154705,0.0,0.0,3,1,4,1,Gd,11,Typ,2,Gd,BuiltIn,1982.0,Unf,3.0,1014.0,TA,TA,Y,314,12,0,0,0,0,None,GdWo,None,0,5,2008,WD ,Normal,381000,73,1,1,12.850557278777309,1
572,533221040,160,FV,34.0,-0.8524548140730216,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,513.0,4,TA,PConc,Gd,TA,No,GLQ,507.0,Unf,0.0,249.0,756.0,GasA,Ex,SBrkr,756,756,0,0.027922390911329285,1.0,0.0,2,1,2,1,Gd,4,Typ,0,None,Detchd,2000.0,Unf,2.0,440.0,TA,TA,Y,0,32,0,0,0,0,None,None,None,0,8,2009,WD ,Normal,180000,9,1,1,12.100717685412471,1
994,527106050,60,RL,65.0,-0.2422439033638409,None,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,1996,Gable,CompShg,VinylSd,VinylSd,BrkFace,119.0,3,TA,PConc,Gd,TA,No,ALQ,476.0,Unf,0.0,204.0,680.0,GasA,Gd,SBrkr,680,790,0,-0.053659897115117185,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,1995.0,Fin,2.0,420.0,TA,TA,Y,192,49,0,0,0,0,None,None,None,0,10,2008,WD ,Normal,165000,13,1,1,12.013706813470414,1
586,534128190,60,RL,80.0,0.02612545456525019,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,PosA,Norm,1Fam,2Story,6,7,1967,1997,Gable,CompShg,MetalSd,MetalSd,BrkFace,256.0,3,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,932.0,932.0,GasA,Gd,SBrkr,1271,1369,0,2.2189895550501775,0.0,0.0,2,1,5,1,Gd,8,Typ,1,TA,Attchd,1967.0,RFn,2.0,515.0,TA,TA,Y,0,120,0,0,168,0,None,None,None,0,5,2009,WD ,Normal,256900,42,1,1,12.456446075655599,1
2541,534250300,60,RL,68.0,0.5487394673745328,None,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,5,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,252.0,3,TA,CBlock,TA,TA,No,Rec,416.0,Unf,0.0,409.0,825.0,GasA,Gd,SBrkr,1097,896,0,0.9622338323570615,0.0,0.0,2,1,4,1,TA,8,Typ,1,Gd,Attchd,1971.0,RFn,2.0,495.0,TA,TA,Y,0,66,0,0,0,0,None,GdWo,None,0,6,2006,WD ,Normal,190000,35,1,1,12.154784614286667,1
448,528166060,20,RL,103.0,0.3907564441973457,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,5,2003,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,922.0,5,TA,PConc,Ex,TA,Gd,GLQ,56.0,Unf,0.0,2336.0,2392.0,GasA,Ex,SBrkr,2392,0,0,1.737265568608303,0.0,0.0,2,0,3,1,Ex,8,Typ,1,Ex,Attchd,2003.0,Fin,3.0,968.0,TA,TA,Y,248,105,0,0,0,0,None,None,None,0,6,2009,WD ,Normal,386250,6,1,1,12.864242696187505,1
2329,527190220,120,RL,68.0,-0.42930719752405655,None,IR1,Low,AllPub,CulDSac,Mod,StoneBr,Norm,Norm,1Fam,1Story,8,5,1985,1985,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,TA,PConc,Gd,TA,Gd,GLQ,1148.0,Unf,0.0,594.0,1742.0,GasA,TA,SBrkr,1742,0,0,0.4746825396275838,1.0,0.0,2,0,2,1,Gd,5,Typ,1,TA,Attchd,1985.0,RFn,2.0,564.0,TA,TA,Y,114,28,234,0,0,0,None,None,None,0,12,2006,WD ,Normal,275000,21,1,1,12.524530013005734,1
1619,527110120,60,RL,57.0,-0.16699128375877956,None,IR1,HLS,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,916.0,916.0,GasA,Gd,SBrkr,916,684,0,0.19885670868102664,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1997.0,Fin,2.0,460.0,TA,TA,Y,100,38,0,0,0,0,None,None,None,0,8,2007,WD ,Normal,169000,10,1,1,12.037659911047468,1
2609,535402100,80,RL,83.0,0.0004873381067434774,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,5,1963,1963,Gable,CompShg,HdBoard,HdBoard,BrkFace,379.0,3,TA,CBlock,TA,TA,Av,ALQ,580.0,Unf,0.0,503.0,1083.0,GasA,TA,SBrkr,1146,0,0,-0.6830089761762757,0.0,1.0,1,0,3,1,TA,6,Typ,1,Gd,Attchd,1963.0,Unf,1.0,294.0,TA,TA,Y,345,75,0,0,0,0,None,None,None,0,6,2006,WD ,Normal,165000,43,1,1,12.013706813470414,1
295,909426080,90,RL,78.0,0.6433393693070785,None,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,Duplex,2Story,5,6,1950,1991,Gable,CompShg,VinylSd,VinylSd,BrkFace,430.0,3,Gd,CBlock,TA,TA,No,ALQ,375.0,Unf,0.0,657.0,1032.0,GasA,Ex,SBrkr,1102,1075,0,1.319641951330065,0.0,0.0,2,1,5,2,TA,11,Typ,0,None,Detchd,1950.0,Unf,2.0,484.0,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,3,2010,WD ,Normal,215000,60,1,1,12.278397958261774,1
1282,535476370,60,RL,80.0,-0.049839334941436365,None,Reg,Lvl,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,2Story,6,6,1964,1964,Gable,CompShg,HdBoard,HdBoard,BrkFace,360.0,3,TA,CBlock,TA,TA,Gd,GLQ,674.0,LwQ,106.0,0.0,780.0,GasA,TA,SBrkr,798,813,0,0.22022349840223882,1.0,0.0,1,1,4,1,TA,7,Typ,0,None,Attchd,1964.0,RFn,2.0,442.0,TA,TA,Y,328,128,0,0,189,0,None,None,None,0,6,2008,WD ,Normal,167900,44,1,1,12.031129798974042,1
1721,528181070,120,RL,34.0,-0.6634924001751388,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,108.0,4,TA,PConc,Gd,Gd,Mn,GLQ,24.0,Unf,0.0,1530.0,1554.0,GasA,Ex,SBrkr,1554,0,0,0.10950467893777575,0.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2006.0,RFn,2.0,627.0,TA,TA,Y,156,73,0,0,0,0,None,None,None,0,5,2007,CWD,Normal,209500,1,1,1,12.252483791602627,1
1438,907181140,60,RL,68.0,-0.11880112041547526,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,158.0,4,TA,PConc,Gd,TA,No,GLQ,633.0,Unf,0.0,240.0,873.0,GasA,Ex,SBrkr,882,908,0,0.5679194402292369,1.0,0.0,2,1,3,1,Gd,7,Typ,0,None,Attchd,1999.0,RFn,2.0,588.0,TA,TA,Y,0,88,0,0,0,0,None,None,None,0,6,2008,WD ,Abnorml,193000,9,1,1,12.170450649220749,1
2197,909250150,70,RL,55.0,0.04891489141725616,None,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,7,1923,1996,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,Gd,PConc,TA,Fa,No,Unf,0.0,Unf,0.0,602.0,602.0,GasA,TA,SBrkr,900,602,0,0.00849803661931822,0.0,0.0,1,1,3,1,Gd,7,Typ,2,TA,Detchd,1923.0,Unf,1.0,180.0,TA,TA,Y,96,0,112,0,53,0,None,None,None,0,8,2007,WD ,Normal,165000,84,1,1,12.013706813470414,1
426,528108010,20,RL,110.0,0.4807272417693276,None,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,640.0,4,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1566.0,1566.0,GasA,Ex,SBrkr,1600,0,0,0.19885670868102664,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2007.0,RFn,3.0,890.0,TA,TA,Y,0,56,0,0,0,0,None,None,None,0,7,2009,WD ,Normal,256300,2,1,1,12.454107814022272,1
1055,528108150,20,RL,98.0,0.29959869678932183,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,302.0,4,TA,PConc,Ex,TA,No,GLQ,1012.0,Unf,0.0,570.0,1582.0,GasA,Ex,SBrkr,1582,0,0,0.16389287095540675,1.0,0.0,2,0,3,1,Gd,7,Typ,0,None,Attchd,2007.0,Fin,3.0,905.0,TA,TA,Y,209,95,0,0,0,0,None,None,None,0,1,2008,New,Partial,317500,1,1,1,12.668236246916223,1
2571,535150300,75,RL,174.0,1.8088054133166962,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,2Story,8,4,1918,1990,Gable,CompShg,Stucco,Stucco,None,0.0,4,Gd,PConc,TA,TA,No,GLQ,1036.0,LwQ,184.0,140.0,1360.0,GasA,Gd,SBrkr,1360,1360,392,3.1358190776330996,1.0,1.0,2,0,4,1,Gd,8,Typ,1,Ex,Detchd,1918.0,Unf,2.0,795.0,TA,TA,Y,0,16,552,0,0,512,Ex,GdPrv,None,0,3,2006,WD ,Abnorml,235000,88,1,1,12.367345048436391,1
1562,911370520,120,RM,44.0,-0.7559557924028087,None,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,7,5,2004,2005,Hip,CompShg,CemntBd,CmentBd,Stone,174.0,4,TA,PConc,Ex,TA,Gd,GLQ,1474.0,Unf,0.0,120.0,1594.0,GasA,Ex,SBrkr,1646,0,0,0.2882087384242776,1.0,1.0,2,0,2,1,Ex,5,Typ,1,Gd,Attchd,2004.0,Fin,2.0,482.0,TA,TA,Y,128,53,0,0,155,0,None,None,None,0,7,2008,WD ,Normal,250000,4,1,1,12.429220196836383,1
2763,906394060,60,RL,78.0,-0.10253990766170017,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,532.0,4,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,784.0,784.0,GasA,Ex,SBrkr,784,812,0,0.19108696696422223,0.0,0.0,2,1,3,1,Gd,6,Typ,0,None,Attchd,2005.0,RFn,2.0,610.0,TA,TA,Y,144,45,0,0,0,0,None,None,None,0,6,2006,WD ,Normal,181000,1,1,1,12.10625783509458,1
1722,528181080,120,RL,44.0,-0.4436692905401645,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,178.0,4,TA,PConc,Gd,Gd,Mn,GLQ,24.0,Unf,0.0,1346.0,1370.0,GasA,Ex,SBrkr,1370,0,0,-0.24790344003522782,0.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2006.0,RFn,2.0,484.0,TA,TA,Y,120,49,0,0,0,0,None,None,None,0,10,2007,WD ,Normal,202500,1,1,1,12.218500103788143,1
2024,903401070,50,RL,60.0,-0.15785177002125633,Pave,Reg,Bnk,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,1920,1950,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,3,Gd,PConc,TA,TA,No,Unf,0.0,Unf,0.0,768.0,768.0,GasA,Ex,SBrkr,752,624,0,-0.2362488274600212,0.0,0.0,1,0,3,1,Gd,7,Typ,0,None,Detchd,1977.0,Unf,2.0,576.0,TA,TA,P,0,54,144,0,0,0,None,None,None,0,2,2007,WD ,Normal,165000,87,1,1,12.013706813470414,1
571,533213040,160,FV,34.0,-0.8249175778768477,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,1999,1999,Gable,CompShg,MetalSd,MetalSd,BrkFace,894.0,3,TA,PConc,Gd,TA,No,GLQ,381.0,Unf,0.0,348.0,729.0,GasA,Gd,SBrkr,742,729,0,-0.05171746168591608,0.0,0.0,2,1,3,1,TA,6,Typ,0,None,Detchd,1999.0,Unf,2.0,440.0,TA,TA,Y,0,24,0,0,0,0,None,None,None,0,3,2009,WD ,Normal,172500,10,1,1,12.058158312538197,1
353,527146010,120,RL,57.0,-0.25719947129796983,None,IR1,Lvl,AllPub,Corner,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1995,1996,Gable,CompShg,CemntBd,CmentBd,None,0.0,4,TA,PConc,Gd,TA,No,GLQ,741.0,Unf,0.0,846.0,1587.0,GasA,Ex,SBrkr,1734,0,0,0.45914305619397494,1.0,0.0,2,0,2,1,Gd,6,Typ,0,None,Attchd,1995.0,RFn,2.0,528.0,TA,TA,Y,52,50,0,0,0,0,None,None,None,0,9,2009,WD ,Normal,239500,14,1,1,12.386312871189734,1
92,533130130,60,RL,85.0,0.35170579459156465,None,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1993,1993,Gable,CompShg,HdBoard,ImStucc,BrkFace,504.0,4,TA,PConc,Gd,TA,No,LwQ,250.0,GLQ,981.0,0.0,1231.0,GasA,Ex,SBrkr,1251,1098,0,1.6537408451526554,1.0,0.0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,1993.0,RFn,3.0,762.0,TA,TA,Y,32,130,0,0,0,0,None,None,None,0,6,2010,WD ,Normal,362500,17,1,1,12.80078251189375,1
2481,531452080,120,RL,50.0,-0.35666586755828755,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1990,1991,Gable,CompShg,Plywood,Plywood,None,0.0,4,TA,PConc,Gd,TA,No,GLQ,904.0,Unf,0.0,494.0,1398.0,GasA,Gd,SBrkr,1398,0,0,-0.19351524801759684,1.0,0.0,2,0,2,1,Gd,5,Typ,0,None,Attchd,1990.0,RFn,2.0,542.0,TA,TA,Y,0,46,0,0,0,0,None,MnPrv,None,0,7,2006,WD ,Normal,172000,16,1,1,12.055255569732177,1
1171,533215070,120,FV,35.0,-0.7205846872887578,None,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,9,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,260.0,4,TA,PConc,Gd,TA,Av,GLQ,1141.0,Unf,0.0,416.0,1557.0,GasA,Ex,SBrkr,1557,0,0,0.11533198522537907,1.0,0.0,2,0,2,1,Ex,5,Typ,1,TA,Attchd,1999.0,RFn,2.0,484.0,TA,TA,Y,124,113,0,0,0,0,None,None,None,0,6,2008,WD ,Normal,305000,9,1,1,12.628070334272698,1
1726,528186190,120,RL,48.0,-0.46764567722821243,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,176.0,4,TA,PConc,Gd,TA,No,GLQ,24.0,Unf,0.0,1300.0,1324.0,GasA,Ex,SBrkr,1324,0,0,-0.33725546977847876,0.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2006.0,Fin,2.0,550.0,TA,TA,Y,0,38,0,0,0,0,None,None,None,0,9,2007,New,Partial,221370,1,1,1,12.307595306034257,1
2412,528218060,60,RL,65.0,0.006778172237765958,None,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,728.0,728.0,GasA,Ex,SBrkr,728,728,0,-0.08085399312393268,0.0,0.0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2005.0,Fin,2.0,390.0,TA,TA,Y,0,24,0,0,0,0,None,None,None,0,2,2006,New,Partial,170440,1,1,1,12.046144474763969,1
1393,905202230,20,RL,68.0,0.39407990373826324,None,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1Story,6,7,1960,1975,Flat,CompShg,BrkFace,Plywood,None,0.0,3,TA,CBlock,Gd,TA,Gd,BLQ,429.0,ALQ,1080.0,93.0,1602.0,GasA,Gd,SBrkr,1252,0,0,-0.4771108206809584,1.0,0.0,1,0,1,1,TA,4,Typ,1,Gd,Attchd,1960.0,RFn,2.0,564.0,TA,TA,Y,409,0,0,0,0,0,None,None,None,0,3,2008,WD ,Normal,235000,48,1,1,12.367345048436391,1
2447,528327010,60,RL,68.0,-0.11239159130084858,None,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,877.0,4,TA,PConc,Ex,TA,Av,GLQ,1182.0,Unf,0.0,358.0,1540.0,GasA,Ex,SBrkr,1540,1315,0,2.636613172328415,1.0,0.0,2,1,4,1,Ex,9,Typ,1,TA,Attchd,2000.0,RFn,3.0,774.0,TA,TA,Y,247,55,0,0,0,0,None,None,None,0,3,2006,WD ,Normal,405000,6,1,1,12.91164481522143,1
349,527110020,80,RL,68.0,-0.1958341647745996,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,22.0,3,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,384.0,384.0,GasA,Gd,SBrkr,804,670,0,-0.04589015539831276,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,1995.0,Fin,2.0,400.0,TA,TA,Y,120,72,0,0,0,0,None,None,Shed,700,5,2009,WD ,Normal,168500,14,1,1,12.034696963475044,1
1475,907412040,20,RL,75.0,-0.051026284777478344,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,4,TA,PConc,Gd,TA,Mn,GLQ,24.0,Unf,0.0,1421.0,1445.0,GasA,Ex,SBrkr,1445,0,0,-0.10222078284514485,0.0,0.0,2,0,3,1,Gd,6,Typ,0,None,Attchd,2004.0,Unf,2.0,470.0,TA,TA,Y,0,35,0,0,0,0,None,None,None,0,6,2008,WD ,Normal,186500,4,1,1,12.136191879981927,1
2116,906426060,50,RL,68.0,17.66420001814904,None,IR2,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,1.5Fin,6,7,1958,2006,Gable,CompShg,Wd Sdng,HdBoard,BrkCmn,472.0,4,TA,CBlock,Gd,TA,Gd,Rec,697.0,Unf,0.0,747.0,1444.0,GasA,Gd,SBrkr,1444,700,0,1.2555415821664286,0.0,1.0,2,0,4,1,Gd,7,Typ,2,TA,Attchd,1958.0,Fin,2.0,389.0,TA,TA,Y,0,98,0,0,0,0,None,None,Shed,500,6,2007,WD ,Normal,277000,49,1,1,12.531776395271262,1
1138,531376010,60,RL,65.0,-0.21530014208568804,None,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,798.0,798.0,GasA,Ex,SBrkr,798,842,0,0.2765541258490709,0.0,0.0,2,1,3,1,Gd,6,Typ,0,None,Attchd,2004.0,RFn,2.0,520.0,TA,TA,Y,138,45,0,0,0,0,None,None,None,0,12,2008,WD ,Normal,173000,4,1,1,12.06105265381003,1
1695,528108160,60,RL,109.0,0.47170642301540855,None,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,350.0,4,TA,PConc,Ex,Gd,No,Unf,0.0,Unf,0.0,1063.0,1063.0,GasA,Ex,SBrkr,1071,1101,0,1.3099297741840596,0.0,0.0,2,1,3,1,Gd,9,Typ,1,Gd,Attchd,2006.0,RFn,3.0,947.0,TA,TA,Y,192,62,0,0,0,0,None,None,None,0,8,2007,New,Partial,280000,1,1,1,12.54254845357358,1
2757,906382050,60,RL,73.0,-0.1685343185456341,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,TA,PConc,Gd,Gd,Mn,GLQ,464.0,Unf,0.0,927.0,1391.0,GasA,Ex,SBrkr,1391,571,0,0.9020183340518272,0.0,0.0,2,1,3,1,Gd,7,Typ,0,None,Attchd,2006.0,RFn,3.0,868.0,TA,TA,Y,0,90,0,0,0,0,None,None,None,0,8,2006,New,Partial,239799,0,1,1,12.387560521575551,1
2431,528231050,60,RL,60.0,1.3946786155216502,None,IR3,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,5,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,TA,PConc,Gd,Gd,Av,Unf,0.0,Unf,0.0,732.0,732.0,GasA,Ex,SBrkr,734,1104,0,0.66115634083089,0.0,0.0,2,1,4,1,TA,7,Typ,1,Gd,BuiltIn,2005.0,Fin,2.0,372.0,TA,TA,Y,100,40,0,0,0,0,None,None,None,0,7,2006,WD ,Normal,192140,1,1,1,12.165984756488543,1
